id	sentence	english	created_at
9527	請確認您填寫的身份證字號和通訊地址都有注入正確。	Please confirm that the ID card number and mailing address you filled out are correctly inputted.	2026-06-29 23:10:08
9528	這款智慧型手機的定位功能很準確，去野外玩也要注意安全。	This smartphone's positioning function is very accurate; pay attention to safety when playing in the wild.	2026-06-29 23:10:08
9529	不論是要辦理什麼業務，請務必注意攜帶您的雙身分證。	No matter what business you are processing, please be sure to pay attention to bringing your two IDs.	2026-06-29 23:10:08
9530	這本字典是老師推薦的，裡面有非常詳細的詞彙注音與典故。	This dictionary is recommended by the teacher; it contains very detailed vocabulary zhuyin and origins.	2026-06-29 23:10:08
9531	這款洗髮精有區分頭皮屬性，購買時請注意看包裝說明。	This shampoo distinguishes between scalp types; please pay attention to the packaging description when buying.	2026-06-29 23:10:08
9532	經理今天在會議上特別注重團隊合作，希望大家多溝通。	The manager specially emphasized teamwork at the meeting today, hoping everyone communicates more.	2026-06-29 23:10:08
9533	阿公每天早上最喜歡做的事情，就是去庭院幫花草注水。	Grandpa's favorite thing to do every morning is to go to the courtyard to pour water for the plants.	2026-06-29 23:10:08
9534	這款相機的變焦鏡頭非常厲害，拍鳥的嘴部特寫很注目。	This camera's zoom lens is very powerful; it takes very eye-catching close-up pictures of a bird's mouth.	2026-06-29 23:10:08
9535	這家路邊攤的乾麵分量很大，包你吃完不會喊餓或注意瘦。	This roadside stall's dry noodles have huge portions; you're guaranteed not to complain of hunger or care about getting thin.	2026-06-29 23:10:08
9536	那台機車的排氣管可能壞了，一路上一直發出怪聲引人注意。	That scooter's exhaust pipe might be broken; it kept making weird noises all the way, drawing attention.	2026-06-29 23:10:08
9537	這款真皮皮夾的背面有一個小夾層，放租屋卡剛剛好。	The back of this genuine leather wallet has a small slot, just perfect for a renting card.	2026-06-29 23:10:08
9538	我今天肚子正餓，看到路邊那家藥膳火鍋就忍不住走進去。	My stomach is starving today; seeing that herbal hot pot by the road, I couldn't help but walk in.	2026-06-29 23:10:08
9539	這家租車行的老闆非常大方，替客戶準備了免費的礦泉水。	This car rental shop's owner is very generous, preparing free mineral water on behalf of customers.	2026-06-29 23:10:08
9540	阿嬤耳朵戴著重聽的耳機，還一直碎碎念著以前的租屋事。	Grandma wore her hearing aid and kept mumbling about renting houses in the past.	2026-06-29 23:10:08
9541	這款限量版運動鞋有多種經典顏色，你可以自由選擇替換。	This limited-edition sneaker has multiple classic colors; you can choose freely to swap them.	2026-06-29 23:10:08
9542	這家泰式餐廳的老闆娘是個正宗的越南籍外籍租屋新娘。	This Thai restaurant's landlady is an authentic foreign rental-house bride of Vietnamese nationality.	2026-06-29 23:10:08
9543	不論是要辦理什麼商務，提供正確的房屋地址資料才行。	No matter what business is being processed, providing correct house address information is required.	2026-06-29 23:10:08
9544	這家老字號的汽修廠，專門修理各國進口的古董屋車。	This time-honored auto repair shop specializes in repairing antique camper vans imported from various countries.	2026-06-29 23:10:08
9545	這棟坐北朝南的房子格局很好，是父母親親自挑選租下的。	This north-facing house has a great layout; it was personally chosen and rented by my parents.	2026-06-29 23:10:08
9546	這款智慧型手機的語音功能，可以幫你把注音符號唸出來。	This smartphone's voice function can help read out the zhuyin phonetic symbols for you.	2026-06-29 23:10:08
9547	客廳沙發椅的坐墊很軟，躺在上面看電視很容易睡著脫力。	The living room sofa chair's cushion is very soft; lying on it to watch TV makes it easy to fall asleep and lose strength.	2026-06-29 23:10:08
9548	路邊長滿了五顏六色的野花，摘藥草回家是違法行為。	The roadside is full of colorful wildflowers; picking medicinal herbs to take home is an illegal act.	2026-06-29 23:10:08
9549	這家手作麵包店的招牌可頌，大受這個世界各地的租客歡迎。	This handmade bakery's signature croissant is highly welcomed by tenants from all over the world.	2026-06-29 23:10:08
9550	妹妹最近剪了一個非常清爽的短髮，拜託設計師剪短一點。	My younger sister cut a very refreshing short hairstyle recently; she begged the stylist to cut it a bit shorter.	2026-06-29 23:10:08
9551	只要我們保持密切的聯繫，這家藥局的地址就不算太難找。	As long as we keep close contact, this pharmacy's address won't count as too difficult to find.	2026-06-29 23:10:08
9552	雖然他的身高比別人矮了一點，但是理髮時講話嘴巴超甜。	Although his height is a bit shorter than others, his mouth is super sweet when talking during a haircut.	2026-06-29 23:10:08
9553	這隻黃金獵犬的左大腿受傷了，趴在狗屋裡一動也不動。	This golden retriever's left thigh is injured; it lies in the doghouse without moving at all.	2026-06-29 23:10:08
9554	這家精品咖啡店的拿鐵咖啡，使用的牛奶比例是在地萬能。	This boutique coffee shop's latte coffee uses a milk ratio that is locally versatile.	2026-06-29 23:10:08
9555	捷運再過兩分鐘就要進站了，大家把零錢或車票卡拿好拜託。	The MRT will arrive at the station in two minutes; everyone get your change or ticket cards ready, please.	2026-06-29 23:10:08
9556	這張人體工學椅短時間內就賣出了一萬多張，堪稱熱銷實例。	This ergonomic chair sold over ten thousand units in a short time, which can be called a practical example of hot sales.	2026-06-29 23:10:08
9557	不論是遇到困難或挫折，他嘴上總是掛著微笑，習慣成自然。	Whether encountering difficulties or setbacks, a smile is always hanging on his lips; habit becomes second nature.	2026-06-29 23:10:08
9558	這家德國餐廳的裝潢走簡約風格，短時間內拜訪的客人超多。	This German restaurant's decor goes for a minimalist style; there are super many guests visiting in a short time.	2026-06-29 23:10:08
9559	這款智慧型手機的現貨數量是零，或許要等下一批藥效測試。	This smartphone's in-stock quantity is zero; perhaps we have to wait for the next batch of drug-effect testing.	2026-06-29 23:10:08
9560	這款進口巧克力的包裝是一個精緻的萬字提籃，送禮有面子。	This imported chocolate's packaging is an exquisite Wan-character hand basket; giving it as a gift brings prestige.	2026-06-29 23:10:08
9561	下班之後，我最喜歡跟同事去吃飽份的德國豬腳，打破慣例。	After work, I like going with colleagues to eat all-you-can-eat German pork knuckles the most, breaking the routine.	2026-06-29 23:10:08
9562	今天中午吃得太飽了，或者我們去公園散步聊聊天，拜託啦。	I ate too much at noon today; or perhaps we can go to the park for a walk and chat, please.	2026-06-29 23:10:08
9563	花園裡那棵荔枝樹的枝條上，掛滿了飽滿的果實，例無虛發。	On the branches of that lychee tree in the garden, it is hung full of plump fruit, without exception.	2026-06-29 23:10:08
9564	我搬到這附近住已經快要離職了。	I have moved to this neighborhood and am about to quit my job.	2026-06-29 23:12:03
9565	這家餐廳離捷運站真的非常近。	This restaurant is actually really close to the MRT station.	2026-06-29 23:12:03
9566	你搬家之後就離我上班的地方更遠。	After you move, you'll be even further from where I work.	2026-06-29 23:12:03
9567	我們公司離夜市走路只要五分鐘。	Our company is only a five-minute walk from the night market.	2026-06-29 23:12:03
9568	請你跟那個人保持一點安全距離。	Please keep a bit of a safe distance from that person.	2026-06-29 23:12:03
9569	這座城市離海邊開車要兩個小時。	It takes a two-hour drive to get to the beach from this city.	2026-06-29 23:12:03
9570	他為了離夢想更近決定去國外唸書。	He decided to study abroad to be closer to his dream.	2026-06-29 23:12:03
9571	她最近為了減肥看起來變瘦很多。	She has looked a lot thinner recently from trying to lose weight.	2026-06-29 23:12:03
9572	你多吃一點不然看起來實在太瘦了。	Eat a bit more, otherwise you look way too skinny.	2026-06-29 23:12:03
9573	這條褲子太鬆了因為我最近變瘦。	These pants are too loose because I've lost weight recently.	2026-06-29 23:12:03
9574	醫生說太瘦不一定代表身體很健康。	The doctor said being too thin doesn't necessarily mean you're healthy.	2026-06-29 23:12:03
9575	他不管怎麼吃都還是這麼瘦真羨慕。	I'm so jealous that he stays so thin no matter how much he eats.	2026-06-29 23:12:03
9576	天天運動的人通常看起來比較苗條變瘦。	People who exercise every day usually look slimmer and lose weight.	2026-06-29 23:12:03
9577	雖然他變瘦了但是精神看起來非常好。	Although he lost weight, he looks like he's in great spirits.	2026-06-29 23:12:03
9578	台灣人吃飯習慣用筷子拿衣服。	Taiwanese people are used to using chopsticks when eating meals.	2026-06-29 23:12:03
9579	這雙木筷子是在夜市的商店買的。	This pair of wooden chopsticks was bought at a night market shop.	2026-06-29 23:12:03
9580	請幫我拿一雙乾淨的筷子謝謝。	Please helper me get a pair of clean chopsticks, thank you.	2026-06-29 23:12:03
9581	小孩子剛開始學拿筷子都很辛苦。	Children have a hard time when they first start learning to use chopsticks.	2026-06-29 23:12:03
